recipe_id	recipe_name	category	menu_roles	pricing_status	ingredient	qty_per_person	unit
involtini_vitello_napoletani_v30	Involtini di vitello	secondo	secondo	READY_FOR_PRODUCT_MAPPING	aglio	0.25	spicchio
involtini_vitello_napoletani_v30	Involtini di vitello	secondo	secondo	READY_FOR_PRODUCT_MAPPING	passata di pomodoro	100	g
involtini_vitello_napoletani_v30	Involtini di vitello	secondo	secondo	READY_FOR_PRODUCT_MAPPING	olio extravergine di oliva		
involtini_vitello_napoletani_v30	Involtini di vitello	secondo	secondo	READY_FOR_PRODUCT_MAPPING	sale		
involtini_vitello_napoletani_v30	Involtini di vitello	secondo	secondo	READY_FOR_PRODUCT_MAPPING	pepe		
patate_forno_rosmarino_v30	Patate al forno al rosmarino	contorno	contorno	READY_FOR_PRODUCT_MAPPING	patate	250	g
patate_forno_rosmarino_v30	Patate al forno al rosmarino	contorno	contorno	READY_FOR_PRODUCT_MAPPING	olio extravergine di oliva	10	ml
patate_forno_rosmarino_v30	Patate al forno al rosmarino	contorno	contorno	READY_FOR_PRODUCT_MAPPING	rosmarino		
patate_forno_rosmarino_v30	Patate al forno al rosmarino	contorno	contorno	READY_FOR_PRODUCT_MAPPING	sale		
insalata_pomodoro_cipolla_v30	Insalata di pomodori e cipolla	contorno	contorno	READY_FOR_PRODUCT_MAPPING	pomodori	200	g
insalata_pomodoro_cipolla_v30	Insalata di pomodori e cipolla	contorno	contorno	READY_FOR_PRODUCT_MAPPING	cipolla	0.25	pz
insalata_pomodoro_cipolla_v30	Insalata di pomodori e cipolla	contorno	contorno	READY_FOR_PRODUCT_MAPPING	olio extravergine di oliva	10	ml
insalata_pomodoro_cipolla_v30	Insalata di pomodori e cipolla	contorno	contorno	READY_FOR_PRODUCT_MAPPING	basilico		
insalata_pomodoro_cipolla_v30	Insalata di pomodori e cipolla	contorno	contorno	READY_FOR_PRODUCT_MAPPING	sale		
broccoli_aglio_olio_v30	Broccoli saltati con aglio e olio	contorno	contorno	READY_FOR_PRODUCT_MAPPING	broccoli	250	g
broccoli_aglio_olio_v30	Broccoli saltati con aglio e olio	contorno	contorno	READY_FOR_PRODUCT_MAPPING	aglio	0.25	spicchio
broccoli_aglio_olio_v30	Broccoli saltati con aglio e olio	contorno	contorno	READY_FOR_PRODUCT_MAPPING	olio extravergine di oliva	10	ml
broccoli_aglio_olio_v30	Broccoli saltati con aglio e olio	contorno	contorno	READY_FOR_PRODUCT_MAPPING	sale		
broccoli_aglio_olio_v30	Broccoli saltati con aglio e olio	contorno	contorno	READY_FOR_PRODUCT_MAPPING	peperoncino		
verdure_grigliate_v30	Verdure grigliate miste	contorno	contorno	READY_FOR_PRODUCT_MAPPING	zucchine	100	g
verdure_grigliate_v30	Verdure grigliate miste	contorno	contorno	READY_FOR_PRODUCT_MAPPING	melanzane	100	g
verdure_grigliate_v30	Verdure grigliate miste	contorno	contorno	READY_FOR_PRODUCT_MAPPING	peperoni	100	g
verdure_grigliate_v30	Verdure grigliate miste	contorno	contorno	READY_FOR_PRODUCT_MAPPING	olio extravergine di oliva	10	ml
verdure_grigliate_v30	Verdure grigliate miste	contorno	contorno	READY_FOR_PRODUCT_MAPPING	sale		
verdure_grigliate_v30	Verdure grigliate miste	contorno	contorno	READY_FOR_PRODUCT_MAPPING	prezzemolo		
cicoria_ripassata_v30	Cicoria ripassata in padella	contorno	contorno	READY_FOR_PRODUCT_MAPPING	cicoria	250	g
cicoria_ripassata_v30	Cicoria ripassata in padella	contorno	contorno	READY_FOR_PRODUCT_MAPPING	aglio	0.25	spicchio
cicoria_ripassata_v30	Cicoria ripassata in padella	contorno	contorno	READY_FOR_PRODUCT_MAPPING	olio extravergine di oliva	10	ml
cicoria_ripassata_v30	Cicoria ripassata in padella	contorno	contorno	READY_FOR_PRODUCT_MAPPING	peperoncino		
cicoria_ripassata_v30	Cicoria ripassata in padella	contorno	contorno	READY_FOR_PRODUCT_MAPPING	sale		
fagioli_scarole_v30	Fagioli e scarole	contorno	contorno,secondo	READY_FOR_PRODUCT_MAPPING	scarola	150	g
fagioli_scarole_v30	Fagioli e scarole	contorno	contorno,secondo	READY_FOR_PRODUCT_MAPPING	fagioli cannellini cotti	150	g
fagioli_scarole_v30	Fagioli e scarole	contorno	contorno,secondo	READY_FOR_PRODUCT_MAPPING	aglio	0.25	spicchio
fagioli_scarole_v30	Fagioli e scarole	contorno	contorno,secondo	READY_FOR_PRODUCT_MAPPING	olio extravergine di oliva	10	ml
fagioli_scarole_v30	Fagioli e scarole	contorno	contorno,secondo	READY_FOR_PRODUCT_MAPPING	sale		
fagioli_scarole_v30	Fagioli e scarole	contorno	contorno,secondo	READY_FOR_PRODUCT_MAPPING	peperoncino		
torta_caprese_v31	Torta caprese	dolce	dolce		uova	0.5	pz
torta_caprese_v31	Torta caprese	dolce	dolce		zucchero bianco	18.75	g
torta_caprese_v31	Torta caprese	dolce	dolce		burro	18.75	g
torta_caprese_v31	Torta caprese	dolce	dolce		mandorle spellate	25.0	g
torta_caprese_v31	Torta caprese	dolce	dolce		cioccolato fondente	31.25	g
torta_caprese_v31	Torta caprese	dolce	dolce		zucchero a velo		
sartu_riso_v29	Sartù di riso	primo	primo		riso	100.0	g
sartu_riso_v29	Sartù di riso	primo	primo		passata di pomodoro	175.0	ml
sartu_riso_v29	Sartù di riso	primo	primo		salsicce	1.0	pz
sartu_riso_v29	Sartù di riso	primo	primo		prosciutto cotto	12.5	g
sartu_riso_v29	Sartù di riso	primo	primo		piselli	50.0	g
sartu_riso_v29	Sartù di riso	primo	primo		uova	1.0	pz
sartu_riso_v29	Sartù di riso	primo	primo		brodo vegetale	250.0	ml
sartu_riso_v29	Sartù di riso	primo	primo		parmigiano reggiano	50.0	g
sartu_riso_v29	Sartù di riso	primo	primo		mozzarella di bufala	37.5	g
sartu_riso_v29	Sartù di riso	primo	primo		carne trita di manzo	50.0	g
sartu_riso_v29	Sartù di riso	primo	primo		mollica di pane	20.0	g
sartu_riso_v29	Sartù di riso	primo	primo		cipolla	0.375	pz
sartu_riso_v29	Sartù di riso	primo	primo		vino bianco	0.125	bicchiere
sartu_riso_v29	Sartù di riso	primo	primo		pangrattato		
sartu_riso_v29	Sartù di riso	primo	primo		burro		
sartu_riso_v29	Sartù di riso	primo	primo		latte		
sartu_riso_v29	Sartù di riso	primo	primo		sale		
sartu_riso_v29	Sartù di riso	primo	primo		pepe		
insalata_caprese	Insalata caprese	piatto_unico	piatto_unico,secondo,contorno	ALLOWED	pomodori	250	g
insalata_caprese	Insalata caprese	piatto_unico	piatto_unico,secondo,contorno	ALLOWED	mozzarella	150	g
insalata_caprese	Insalata caprese	piatto_unico	piatto_unico,secondo,contorno	ALLOWED	olio extravergine di oliva	12	ml
insalata_caprese	Insalata caprese	piatto_unico	piatto_unico,secondo,contorno	ALLOWED	basilico	3	g
pasta_lenticchie_napoletana_v57	Pasta e lenticchie	primo	primo	ALLOWED	pasta corta	60	g
pasta_lenticchie_napoletana_v57	Pasta e lenticchie	primo	primo	ALLOWED	lenticchie	50	g
pasta_lenticchie_napoletana_v57	Pasta e lenticchie	primo	primo	ALLOWED	pomodori pelati	75	g
pasta_lenticchie_napoletana_v57	Pasta e lenticchie	primo	primo	ALLOWED	sedano	25	g
pasta_lenticchie_napoletana_v57	Pasta e lenticchie	primo	primo	ALLOWED	cipolla	25	g
pasta_lenticchie_napoletana_v57	Pasta e lenticchie	primo	primo	ALLOWED	aglio	0.5	pz
pasta_cavolfiore_napoletana_v57	Pasta e cavolfiore	primo	primo	ALLOWED	pasta corta	80	g
pasta_cavolfiore_napoletana_v57	Pasta e cavolfiore	primo	primo	ALLOWED	cavolfiore	125	g
pasta_cavolfiore_napoletana_v57	Pasta e cavolfiore	primo	primo	ALLOWED	aglio	0.25	pz
vermicelli_vesuviana_v57	Spaghetti alla vesuviana	primo	primo	ALLOWED	spaghetti	100	g
vermicelli_vesuviana_v57	Spaghetti alla vesuviana	primo	primo	ALLOWED	pomodori pelati	250	g
vermicelli_vesuviana_v57	Spaghetti alla vesuviana	primo	primo	ALLOWED	aglio	0.5	pz
vermicelli_vesuviana_v57	Spaghetti alla vesuviana	primo	primo	ALLOWED	olive verdi	37.5	g
vermicelli_vesuviana_v57	Spaghetti alla vesuviana	primo	primo	ALLOWED	capperi	12.5	g
vermicelli_vesuviana_v57	Spaghetti alla vesuviana	primo	primo	ALLOWED	olio extravergine di oliva	7.5	ml
spaghetti_fagiolini_casertana_v57	Spaghetti con fagiolini	primo	primo	ALLOWED	spaghetti	75	g
spaghetti_fagiolini_casertana_v57	Spaghetti con fagiolini	primo	primo	ALLOWED	fagiolini	100	g
spaghetti_fagiolini_casertana_v57	Spaghetti con fagiolini	primo	primo	ALLOWED	aglio	0.25	pz
spaghetti_fagiolini_casertana_v57	Spaghetti con fagiolini	primo	primo	ALLOWED	parmigiano		g
alici_tortiera_v57	Alici in tortiera	secondo	secondo	ALLOWED	alici fresche	200	g
alici_tortiera_v57	Alici in tortiera	secondo	secondo	ALLOWED	aglio	1	pz
alici_tortiera_v57	Alici in tortiera	secondo	secondo	ALLOWED	pangrattato		g
provola_pizzaiola_v57	Provola alla pizzaiola	secondo	secondo	ALLOWED	provola	150	g
provola_pizzaiola_v57	Provola alla pizzaiola	secondo	secondo	ALLOWED	pomodorini	100	g
provola_pizzaiola_v57	Provola alla pizzaiola	secondo	secondo	ALLOWED	aglio	0.25	pz
provola_pizzaiola_v57	Provola alla pizzaiola	secondo	secondo	ALLOWED	olive nere	12.5	g
trippa_napoletana_v57	Trippa	secondo	secondo	ALLOWED	trippa	200	g
trippa_napoletana_v57	Trippa	secondo	secondo	ALLOWED	carota	0.25	pz
trippa_napoletana_v57	Trippa	secondo	secondo	ALLOWED	cipolla	0.25	pz
trippa_napoletana_v57	Trippa	secondo	secondo	ALLOWED	patate	0.25	pz
trippa_napoletana_v57	Trippa	secondo	secondo	ALLOWED	aglio	0.25	pz
trippa_napoletana_v57	Trippa	secondo	secondo	ALLOWED	limone	0.5	pz
polpette_melanzane_napoletane_v57	Polpette di melanzane	secondo	secondo	ALLOWED	melanzane	150	g
polpette_melanzane_napoletane_v57	Polpette di melanzane	secondo	secondo	ALLOWED	uova	0.5	pz
polpette_melanzane_napoletane_v57	Polpette di melanzane	secondo	secondo	ALLOWED	pangrattato	30	g
polpette_melanzane_napoletane_v57	Polpette di melanzane	secondo	secondo	ALLOWED	parmigiano	15	g
fagioli_maruzzara_v57	Fagioli alla maruzzara	secondo	secondo	ALLOWED	fagioli cannellini cotti	100	g
fagioli_maruzzara_v57	Fagioli alla maruzzara	secondo	secondo	ALLOWED	pomodorini	62.5	g
fagioli_maruzzara_v57	Fagioli alla maruzzara	secondo	secondo	ALLOWED	sedano	0.5	pz
fagioli_maruzzara_v57	Fagioli alla maruzzara	secondo	secondo	ALLOWED	aglio	0.5	pz
polpettone_tonno_casertano_v57	Polpettone di tonno	secondo	secondo	ALLOWED	tonno sott olio sgocciolato	40	g
polpettone_tonno_casertano_v57	Polpettone di tonno	secondo	secondo	ALLOWED	uova	0.5	pz
polpettone_tonno_casertano_v57	Polpettone di tonno	secondo	secondo	ALLOWED	parmigiano		g
polpettone_tonno_casertano_v57	Polpettone di tonno	secondo	secondo	ALLOWED	pangrattato		g
insalata_verde_v57	Insalata verde	contorno	contorno	ALLOWED	lattuga	60	g
friggitelli_pomodoro_v57	Friggitelli al pomodoro	contorno	contorno	ALLOWED	friggitelli	75	g
friggitelli_pomodoro_v57	Friggitelli al pomodoro	contorno	contorno	ALLOWED	pomodorini		g
friggitelli_pomodoro_v57	Friggitelli al pomodoro	contorno	contorno	ALLOWED	aglio	0.25	pz
cianfotta_napoletana_v57	Cianfotta	contorno	contorno	ALLOWED	peperoni	250	g
cianfotta_napoletana_v57	Cianfotta	contorno	contorno	ALLOWED	melanzane	200	g
cianfotta_napoletana_v57	Cianfotta	contorno	contorno	ALLOWED	patate	175	g
cianfotta_napoletana_v57	Cianfotta	contorno	contorno	ALLOWED	pomodoro	50	g
cianfotta_napoletana_v57	Cianfotta	contorno	contorno	ALLOWED	cipolla	0.5	pz
cianfotta_napoletana_v57	Cianfotta	contorno	contorno	ALLOWED	aglio	0.25	pz
insalata_carciofi_casertana_v57	Insalata di carciofi crudi	contorno	contorno	ALLOWED	carciofi	200	g
insalata_carciofi_casertana_v57	Insalata di carciofi crudi	contorno	contorno	ALLOWED	parmigiano	12.5	g
insalata_carciofi_casertana_v57	Insalata di carciofi crudi	contorno	contorno	ALLOWED	limone	0.25	pz
pasta_carbonara_v58	Pasta alla carbonara	primo	primo	ALLOWED	spaghetti	90	g
pasta_carbonara_v58	Pasta alla carbonara	primo	primo	ALLOWED	guanciale	35	g
pasta_carbonara_v58	Pasta alla carbonara	primo	primo	ALLOWED	uova	1	pz
pasta_carbonara_v58	Pasta alla carbonara	primo	primo	ALLOWED	pecorino romano	25	g
pasta_carbonara_v58	Pasta alla carbonara	primo	primo	ALLOWED	pepe nero	0.3	g
insalata_riso_v58	Insalata di riso	primo	primo	ALLOWED	riso	85	g
insalata_riso_v58	Insalata di riso	primo	primo	ALLOWED	piselli	60	g
insalata_riso_v58	Insalata di riso	primo	primo	ALLOWED	carota	40	g
insalata_riso_v58	Insalata di riso	primo	primo	ALLOWED	peperone rosso	50	g
insalata_riso_v58	Insalata di riso	primo	primo	ALLOWED	olive verdi	20	g
insalata_riso_v58	Insalata di riso	primo	primo	ALLOWED	olio extravergine di oliva	8	ml
insalata_riso_v58	Insalata di riso	primo	primo	ALLOWED	aceto di vino bianco	5	ml
riso_patate_v60	Riso e patate	primo	primo		riso	80	g
riso_patate_v60	Riso e patate	primo	primo		patate	150	g
riso_patate_v60	Riso e patate	primo	primo		cipolla	25	g
riso_patate_v60	Riso e patate	primo	primo		olio extravergine di oliva	10	ml
riso_patate_v60	Riso e patate	primo	primo		rosmarino	1	g
riso_verza_v60	Riso e verza	primo	primo		riso	80	g
riso_verza_v60	Riso e verza	primo	primo		verza	160	g
riso_verza_v60	Riso e verza	primo	primo		cipolla	25	g
riso_verza_v60	Riso e verza	primo	primo		olio extravergine di oliva	10	ml
riso_zucca_v60	Riso e zucca	primo	primo		riso	80	g
riso_zucca_v60	Riso e zucca	primo	primo		zucca	180	g
riso_zucca_v60	Riso e zucca	primo	primo		cipolla	25	g
riso_zucca_v60	Riso e zucca	primo	primo		olio extravergine di oliva	10	ml
riso_lenticchie_v60	Riso e lenticchie	primo	primo		riso	70	g
riso_lenticchie_v60	Riso e lenticchie	primo	primo		lenticchie	70	g
riso_lenticchie_v60	Riso e lenticchie	primo	primo		passata di pomodoro	60	g
riso_lenticchie_v60	Riso e lenticchie	primo	primo		cipolla	20	g
riso_lenticchie_v60	Riso e lenticchie	primo	primo		olio extravergine di oliva	8	ml
riso_fagioli_v60	Riso e fagioli	primo	primo		riso	70	g
riso_fagioli_v60	Riso e fagioli	primo	primo		fagioli cotti	110	g
riso_fagioli_v60	Riso e fagioli	primo	primo		passata di pomodoro	60	g
riso_fagioli_v60	Riso e fagioli	primo	primo		cipolla	20	g
riso_fagioli_v60	Riso e fagioli	primo	primo		olio extravergine di oliva	8	ml
riso_piselli_v60	Riso e piselli	primo	primo		riso	80	g
riso_piselli_v60	Riso e piselli	primo	primo		piselli	100	g
riso_piselli_v60	Riso e piselli	primo	primo		cipolla	20	g
riso_piselli_v60	Riso e piselli	primo	primo		olio extravergine di oliva	8	ml
lenticchie_umido_v60	Lenticchie in umido	secondo	secondo		lenticchie	120	g
lenticchie_umido_v60	Lenticchie in umido	secondo	secondo		passata di pomodoro	100	g
lenticchie_umido_v60	Lenticchie in umido	secondo	secondo		cipolla	25	g
lenticchie_umido_v60	Lenticchie in umido	secondo	secondo		olio extravergine di oliva	8	ml
ceci_pomodoro_v60	Ceci al pomodoro	secondo	secondo		ceci cotti	150	g
ceci_pomodoro_v60	Ceci al pomodoro	secondo	secondo		passata di pomodoro	100	g
ceci_pomodoro_v60	Ceci al pomodoro	secondo	secondo		olio extravergine di oliva	8	ml
ceci_pomodoro_v60	Ceci al pomodoro	secondo	secondo		rosmarino	1	g
fagioli_pomodoro_v60	Fagioli al pomodoro	secondo	secondo		fagioli cotti	150	g
fagioli_pomodoro_v60	Fagioli al pomodoro	secondo	secondo		passata di pomodoro	100	g
fagioli_pomodoro_v60	Fagioli al pomodoro	secondo	secondo		cipolla	20	g
fagioli_pomodoro_v60	Fagioli al pomodoro	secondo	secondo		olio extravergine di oliva	8	ml
patate_prezzemolate_v60	Patate prezzemolate	contorno	contorno		patate	200	g
patate_prezzemolate_v60	Patate prezzemolate	contorno	contorno		prezzemolo	1	g
patate_prezzemolate_v60	Patate prezzemolate	contorno	contorno		olio extravergine di oliva	8	ml
patate_marinara_v60	Patate alla marinara	contorno	contorno		patate	200	g
patate_marinara_v60	Patate alla marinara	contorno	contorno		aglio	3	g
patate_marinara_v60	Patate alla marinara	contorno	contorno		olio extravergine di oliva	8	ml
patate_marinara_v60	Patate alla marinara	contorno	contorno		origano	1	g
patate_rosmarino_padella_v60	Patate al rosmarino in padella	contorno	contorno		patate	200	g
patate_rosmarino_padella_v60	Patate al rosmarino in padella	contorno	contorno		olio extravergine di oliva	8	ml
patate_rosmarino_padella_v60	Patate al rosmarino in padella	contorno	contorno		rosmarino	1	g
fagioli_insalata_v60	Fagioli all’insalata	contorno	contorno		fagioli cotti	140	g
fagioli_insalata_v60	Fagioli all’insalata	contorno	contorno		cipolla	20	g
fagioli_insalata_v60	Fagioli all’insalata	contorno	contorno		olio extravergine di oliva	8	ml
fagioli_insalata_v60	Fagioli all’insalata	contorno	contorno		prezzemolo	1	g
ceci_prezzemolo_v60	Ceci al prezzemolo	contorno	contorno		ceci cotti	140	g
ceci_prezzemolo_v60	Ceci al prezzemolo	contorno	contorno		olio extravergine di oliva	8	ml
ceci_prezzemolo_v60	Ceci al prezzemolo	contorno	contorno		prezzemolo	1	g
uova_occhio_bue_v47_4	Uova all'occhio di bue	secondo	secondo		uova	2	pz
uova_occhio_bue_v47_4	Uova all'occhio di bue	secondo	secondo		olio extravergine di oliva	5	ml
uova_camicia_v47_4	Uova in camicia	secondo	secondo		uova	2	pz
uova_camicia_v47_4	Uova in camicia	secondo	secondo		aceto di vino bianco	7.5	ml
uova_sode_v47_4	Uova sode	secondo	secondo		uova	2	pz
uova_purgatorio_v47_4	Uova in purgatorio	secondo	secondo		uova	2	pz
uova_purgatorio_v47_4	Uova in purgatorio	secondo	secondo		passata di pomodoro	100	g
uova_purgatorio_v47_4	Uova in purgatorio	secondo	secondo		olio extravergine di oliva	7	ml
frittata_cipolle_v47_4	Frittata di cipolle	secondo	secondo		uova	2	pz
frittata_cipolle_v47_4	Frittata di cipolle	secondo	secondo		cipolla	100	g
frittata_cipolle_v47_4	Frittata di cipolle	secondo	secondo		formaggio grattugiato	15	g
frittata_cipolle_v47_4	Frittata di cipolle	secondo	secondo		olio extravergine di oliva	10	ml
frittata_zucchine_v47_4	Frittata di zucchine	secondo	secondo		uova	2	pz
frittata_zucchine_v47_4	Frittata di zucchine	secondo	secondo		zucchine	120	g
frittata_zucchine_v47_4	Frittata di zucchine	secondo	secondo		formaggio grattugiato	15	g
frittata_zucchine_v47_4	Frittata di zucchine	secondo	secondo		olio extravergine di oliva	8	ml
frittata_semplice_v47_4	Frittata semplice	secondo	secondo		uova	2	pz
frittata_semplice_v47_4	Frittata semplice	secondo	secondo		formaggio grattugiato	10	g
frittata_semplice_v47_4	Frittata semplice	secondo	secondo		olio extravergine di oliva	5	ml
petto_pollo_piastra_v48	Petto di pollo alla piastra	secondo	secondo		petto di pollo	180	g
petto_pollo_piastra_v48	Petto di pollo alla piastra	secondo	secondo		olio extravergine di oliva	5	ml
petto_pollo_piastra_v48	Petto di pollo alla piastra	secondo	secondo		limone	0.25	pz
petto_pollo_piastra_v48	Petto di pollo alla piastra	secondo	secondo		sale	1	g
riso_scarola_v60	Riso e scarola	primo	primo		riso	80	g
riso_scarola_v60	Riso e scarola	primo	primo		scarola	160	g
riso_scarola_v60	Riso e scarola	primo	primo		cipolla	20	g
riso_scarola_v60	Riso e scarola	primo	primo		olio extravergine di oliva	8	ml
riso_cavolfiore_v60	Riso e cavolfiore	primo	primo		riso	80	g
riso_cavolfiore_v60	Riso e cavolfiore	primo	primo		cavolfiore	160	g
riso_cavolfiore_v60	Riso e cavolfiore	primo	primo		cipolla	20	g
riso_cavolfiore_v60	Riso e cavolfiore	primo	primo		olio extravergine di oliva	8	ml
spaghetti_pomodoro_v60	Spaghetti al pomodoro	primo	primo		pasta	90	g
spaghetti_pomodoro_v60	Spaghetti al pomodoro	primo	primo		passata di pomodoro	100	g
spaghetti_pomodoro_v60	Spaghetti al pomodoro	primo	primo		olio extravergine di oliva	8	ml
spaghetti_pomodoro_v60	Spaghetti al pomodoro	primo	primo		basilico	2	g
patate_schiacciate_olio_v60	Patate schiacciate all’olio	contorno	contorno		patate	200	g
patate_schiacciate_olio_v60	Patate schiacciate all’olio	contorno	contorno		olio extravergine di oliva	8	ml
salsiccia_piastra_v60	Salsiccia alla piastra	secondo	secondo		salsiccia	180	g
salsiccia_piastra_v60	Salsiccia alla piastra	secondo	secondo		olio extravergine di oliva	5	ml
lonza_piastra_v60	Lonza alla piastra	secondo	secondo		fettine di lonza	180	g
lonza_piastra_v60	Lonza alla piastra	secondo	secondo		olio extravergine di oliva	5	ml
zucchine_pomodoro_v60	Zucchine al pomodoro	secondo	secondo		zucchine	220	g
zucchine_pomodoro_v60	Zucchine al pomodoro	secondo	secondo		passata di pomodoro	100	g
zucchine_pomodoro_v60	Zucchine al pomodoro	secondo	secondo		olio extravergine di oliva	8	ml
melanzane_pomodoro_v60	Melanzane al pomodoro	secondo	secondo		melanzane	220	g
melanzane_pomodoro_v60	Melanzane al pomodoro	secondo	secondo		passata di pomodoro	100	g
melanzane_pomodoro_v60	Melanzane al pomodoro	secondo	secondo		olio extravergine di oliva	8	ml
linguine_gamberi_pomodorini_v61	Linguine ai gamberi e pomodorini	primo	primo	ALLOWED	linguine	90	g
linguine_gamberi_pomodorini_v61	Linguine ai gamberi e pomodorini	primo	primo	ALLOWED	gamberi	100	g
linguine_gamberi_pomodorini_v61	Linguine ai gamberi e pomodorini	primo	primo	ALLOWED	pomodorini	120	g
linguine_gamberi_pomodorini_v61	Linguine ai gamberi e pomodorini	primo	primo	ALLOWED	aglio	5	g
linguine_gamberi_pomodorini_v61	Linguine ai gamberi e pomodorini	primo	primo	ALLOWED	prezzemolo	3	g
linguine_gamberi_pomodorini_v61	Linguine ai gamberi e pomodorini	primo	primo	ALLOWED	olio extravergine di oliva	10	ml
risotto_gamberi_limone_v61	Risotto ai gamberi e limone	primo	primo	ALLOWED	riso	90	g
risotto_gamberi_limone_v61	Risotto ai gamberi e limone	primo	primo	ALLOWED	gamberi	100	g
risotto_gamberi_limone_v61	Risotto ai gamberi e limone	primo	primo	ALLOWED	limone	0.25	pz
risotto_gamberi_limone_v61	Risotto ai gamberi e limone	primo	primo	ALLOWED	prezzemolo	3	g
risotto_gamberi_limone_v61	Risotto ai gamberi e limone	primo	primo	ALLOWED	olio extravergine di oliva	8	ml
risotto_mare_v61	Risotto di mare con gamberi, cozze e seppioline	primo	primo	ALLOWED	riso	90	g
risotto_mare_v61	Risotto di mare con gamberi, cozze e seppioline	primo	primo	ALLOWED	gamberi	70	g
risotto_mare_v61	Risotto di mare con gamberi, cozze e seppioline	primo	primo	ALLOWED	cozze	70	g
risotto_mare_v61	Risotto di mare con gamberi, cozze e seppioline	primo	primo	ALLOWED	seppioline	70	g
risotto_mare_v61	Risotto di mare con gamberi, cozze e seppioline	primo	primo	ALLOWED	pomodorini	80	g
risotto_mare_v61	Risotto di mare con gamberi, cozze e seppioline	primo	primo	ALLOWED	aglio	5	g
risotto_mare_v61	Risotto di mare con gamberi, cozze e seppioline	primo	primo	ALLOWED	prezzemolo	3	g
risotto_mare_v61	Risotto di mare con gamberi, cozze e seppioline	primo	primo	ALLOWED	olio extravergine di oliva	10	ml
paccheri_totani_gamberi_v61	Paccheri con totani e gamberi	primo	primo	ALLOWED	paccheri	90	g
paccheri_totani_gamberi_v61	Paccheri con totani e gamberi	primo	primo	ALLOWED	anelli di totano	110	g
paccheri_totani_gamberi_v61	Paccheri con totani e gamberi	primo	primo	ALLOWED	gamberi	80	g
paccheri_totani_gamberi_v61	Paccheri con totani e gamberi	primo	primo	ALLOWED	pomodorini	120	g
paccheri_totani_gamberi_v61	Paccheri con totani e gamberi	primo	primo	ALLOWED	aglio	5	g
paccheri_totani_gamberi_v61	Paccheri con totani e gamberi	primo	primo	ALLOWED	prezzemolo	3	g
paccheri_totani_gamberi_v61	Paccheri con totani e gamberi	primo	primo	ALLOWED	olio extravergine di oliva	10	ml
frittura_gamberi_totani_v61	Frittura di gamberi e totani	secondo	secondo	ALLOWED	gamberi	120	g
frittura_gamberi_totani_v61	Frittura di gamberi e totani	secondo	secondo	ALLOWED	anelli di totano	150	g
frittura_gamberi_totani_v61	Frittura di gamberi e totani	secondo	secondo	ALLOWED	farina	40	g
frittura_gamberi_totani_v61	Frittura di gamberi e totani	secondo	secondo	ALLOWED	olio per friggere	120	ml
frittura_gamberi_totani_v61	Frittura di gamberi e totani	secondo	secondo	ALLOWED	limone	0.25	pz
orata_acqua_pazza_v61	Orata all’acqua pazza	secondo	secondo	ALLOWED	filetti di orata	180	g
orata_acqua_pazza_v61	Orata all’acqua pazza	secondo	secondo	ALLOWED	pomodorini	120	g
orata_acqua_pazza_v61	Orata all’acqua pazza	secondo	secondo	ALLOWED	aglio	5	g
orata_acqua_pazza_v61	Orata all’acqua pazza	secondo	secondo	ALLOWED	prezzemolo	3	g
orata_acqua_pazza_v61	Orata all’acqua pazza	secondo	secondo	ALLOWED	olio extravergine di oliva	10	ml
branzino_limone_v61	Branzino al limone	secondo	secondo	ALLOWED	filetto di branzino	180	g
branzino_limone_v61	Branzino al limone	secondo	secondo	ALLOWED	limone	0.25	pz
branzino_limone_v61	Branzino al limone	secondo	secondo	ALLOWED	prezzemolo	3	g
branzino_limone_v61	Branzino al limone	secondo	secondo	ALLOWED	olio extravergine di oliva	8	ml
spada_pizzaiola_v61	Pesce spada alla pizzaiola	secondo	secondo	ALLOWED	filetto di pesce spada	180	g
spada_pizzaiola_v61	Pesce spada alla pizzaiola	secondo	secondo	ALLOWED	passata di pomodoro	120	g
spada_pizzaiola_v61	Pesce spada alla pizzaiola	secondo	secondo	ALLOWED	capperi	8	g
spada_pizzaiola_v61	Pesce spada alla pizzaiola	secondo	secondo	ALLOWED	olive nere	20	g
spada_pizzaiola_v61	Pesce spada alla pizzaiola	secondo	secondo	ALLOWED	origano	1	g
spada_pizzaiola_v61	Pesce spada alla pizzaiola	secondo	secondo	ALLOWED	olio extravergine di oliva	8	ml
tonno_mediterranea_v61	Filetto di tonno alla mediterranea	secondo	secondo	ALLOWED	filetto di tonno	180	g
tonno_mediterranea_v61	Filetto di tonno alla mediterranea	secondo	secondo	ALLOWED	pomodorini	120	g
tonno_mediterranea_v61	Filetto di tonno alla mediterranea	secondo	secondo	ALLOWED	capperi	8	g
tonno_mediterranea_v61	Filetto di tonno alla mediterranea	secondo	secondo	ALLOWED	olive nere	20	g
tonno_mediterranea_v61	Filetto di tonno alla mediterranea	secondo	secondo	ALLOWED	olio extravergine di oliva	8	ml
bistecca_bovino_pizzaiola_v61	Bistecca di bovino alla pizzaiola	secondo	secondo	ALLOWED	bistecca di bovino	200	g
bistecca_bovino_pizzaiola_v61	Bistecca di bovino alla pizzaiola	secondo	secondo	ALLOWED	passata di pomodoro	140	g
bistecca_bovino_pizzaiola_v61	Bistecca di bovino alla pizzaiola	secondo	secondo	ALLOWED	aglio	5	g
